;text;label
1326;sant bogati inbracati in haine cu aur si castele si catradale uriase si masini care mai tari;2
1327;"Păcat de banii irositi aiurea... În rest, suntem o nație ""praf""";2
1328;Nu uitati ca Diaspora e cu 50 de ani inaintea voastra si au habar ce ne asteapta daca boicotam.. #votezda;2
1329;Foarte rau ca romanii nu voteaza si se lasa manipulati de forte oculte! Romani , mergeti la vot si sustine-ti familia traditionala romana! Uniunea dintre un barbat si o femeie ! Spuneti DA ! Nu veti regreta !;1
1330;are full baterry la spate?;2
1331;Tu-vă-n Gură De #PSD-işti !;2
1332;ma du-te Dra......i de mincinoasa;2
1333;Din partea mea un Nu !;2
1334;Doamna,sunteți un  înger întruchipat, aveți o misiune  grea  de îndeplinit, Dumnezeu  sa va ajute sa o duce -ți pana la capăt!;2
1335;Pacat,de atîția bani cheltuiți degeaba! Lumea nu a fost informată corect.Nu mai avem încredere în nimic.;2
1336;Hoata  !  Concediata  !;2
1337;La Referendum se va vota eliminarea alineatului 3 articolul 37 din Constituție.  Această mârșăvie o plănuiesc din luna Februarie 2018.Să nu spuneți apoi că nu ați știut.;2
1338;Dacă tu vrei drepturi  am si eu dreptul să  nu vă  accept;2
1339;Mai frate,numai dobitoace avem in posturi?Te uiti la asta si-ti vine sa vomiti nu alta.;2
1340;Rușine sa va fie că a-ti permis să facă jocurile P S DRAGNEA. Îi ajutați să mintă poporul.;2
1341;Și s-a furat votul și cu faptul că BEC a publicat un număr cu drept de vot ireal;2
1342;De aceea sa scos organizarea referendumului din atributiile presedintelui !;2
1343;Adevarat, de asta a mers la  8 seara dupa toate jurnalele de stiri! Rusine domn presedinte!;2
1344;Nu sigur ca nu sunt  si nu voi fi de acord cu asa ceva;2
1345;"DOMNUL NOSTRU ISUSS HRISTOS , MAICA DOMNULUI SI BUNUL DUMNEZEU , NU VOR ÎNGĂDUI AȘA CEVA !!! SFÂNTĂ TREIME DEZLEAGĂ POPORUL DE *BAZACONII"" !!!!!";2
1346;"Toti oameni fara valori sant ""penali"" Tocmai s-a pierdut un Referendum al valorilor fara ""penali"" dar ati pierdut șansa.";2
1347;Care lege adoptată în parlament? Ăștia vor de la fraierii ce se duc la referendum un CEC în alb pentru a modifica constituția cum vor ei să scape de răspundere pentru fărădelegile făcute, și apoi cei ce vor veni la putere după plecarea lor să nu mai poată modifica legile aberante ale justiției-promovate de actualul parlament-pentru că  legile de modificare devin neconstituționale, iar constituția nu poate fi modificată!;2
1348;Vinovati ? Vinovati sunt cei care au distrus tara,  vinovati  sunt  cei ce sfideaza  vointa poporului;2
1349;Si eu am votat ptr familia lasata de Dumnezeu . Pacat ca sunt multi crestini care nu se duc la vot spunand ca nu vor sa-l scape pe Dragnea de puscarie . Sunt trista .;2
1350;Ce mai duceți jigodia la spital bãgațil la gazat pe Torsionar;2
1351;Prea-coruptule, ia zi tu cat costa masinile tale? Si hainele alea cu aur? Si cati copii sarmani ai ajutata tu in ultima saptamana?;2
1352;"„Iubirea nu se votează.” E ultimul slogan al propagandei anti-Referendum. Ce să înțelegem? Că iubirea între adulți e doar pulsiune, delir, poftă irațională? Că, vorba unui amic, mergi după orice dorință ca broasca la barieră? Dacă iubirea nu este o alegere individuală, atunci ce este? Dacă nu presupune o asumare publică, cum s-o înțelegi?  Întreb, pentru că numărul experților în problematica erosului a explodat peste noapte. """;1
1353;bagati bani in spitale ca sa  alimentati niste  criminali..;2
1354;Buna  dimineata   pro  teve;2
1355;Arestarea penalului dovedit Zdragnea capul mafiei care trebuia de multă vreme arestat numai că negul corupt Toade şi corcituri Rusească Dorneanu demolatorii Justiției şi DN-AULUI îl apără pe acest tâlhar dovedit !!!;2
1357;Dar sa dea Dumnezeu sa nu fie obligatoriu .asa copilul poate lipsi de la acea ora .;2
1358;Tovarășa Nicolescu ai imbatri IT degeaba. Și pentru ca stai în Italia ar fi bine sa știi ca majoritatea romanilor din diaspora italiana merg la referendum și votează da în ciuda voastră a descreieratilor ce susțineți anormalitatea. Veceu meu din fundul curții e mai plăcut decit toaletă ta italiana.;1
1359;Cînd plătește Teodorovici datoria la stat vaco tii hoți miniștrii scrofa ordinara;2
1360;Cine nu merge la vot sa spuna DA, nu  face parte din Romania😡😡😡Tot timpul Diaspora... ceilalti dorm😣;2
1361;Și daca copilul o sa vina sa zica ca este gay sau lesbiana, ce facem ??? Ii renegam ?;2
1362;Cel mai bine sa nu mergem la vot oricum ei schimba legile cum vor ei;2
1363;Manifestarea publica si impusa a pacatului menita sa distruga la propriu o societate nu e nicidecum o normalitate ce poate fi tolerata;2
1364;Oricum cei care nu au ieșit la vot nu cred că au suficientă inteligenta sau viziune să înțeleagă. O să se aleagă praful din tara asta daca mergem tot așa. Și din păcate tot mai prost și mai prost;2
1365;"Acest limitat' nu mai stie altceva in afara de ievaluare' . ""Doamne cat de imbecil poate fi...! :(";2
1366;Greu după rezultat! Dar încă spunem: Dumnezeu sa se îndure de noi ,să ocrotească România!;2
1367;Vrăjeală și abureala pe față!;2
1368;Tot ce are legatura cu dragnea este dubios .;2
1369;Ati ajuns sa va faceti frati cu dusmanii romanilor doar ca sa va multumiti stapanii.;2
1370;"În momentul ăsta, chiar dacă Dragnea nu-i interesat de ""familia tradițională"", referendumul ăsta e legat de imaginea lui. Nu are cum să-și saboteze propria imagine.";2
1371;satanele perciunate de la adevru iar ati dat in isterie?;2
1372;De ce #boicot?! DA sau NU, lăsați majoritatea fie ea de o parte sau alta sa decidă!;2
1373;Impliicarea politica a bisericii,un proces ff periculos pt democratie,pt statul de drept!! Cu atât mai grav e procesul cu cat transformarea in forta politica a bisericii este directa, pe fata,cu tupeul specific aliatilor,proceduri ce ne amintesc de evul mediu,inchizitie,dictaturi agresive!!! F grav!!!;2
1374;Toti cei care spuneti nu votului, va bateti Joc de copii, nepoti, si Viitorul lor;2
1375;Cacatul asta uita sa spuna cand bor isi lua limba-n gat cu psd-ul pentru prezidentiale.;2
1376;"""Om cu femeie"" Mai nou, femeia face parte din alta specie. Lmao. Inapoiatii dracu... in mainile cui sta tara asta...";2
1377;Buna seara și Multa sănătate și fericire Digi 24;2
1378;Milițian comunist sau fake news!;2
1379;No lasă sogore ca meri luni la vot .;2
1380;Cu toate manifestatile facute tot ati luat la muie popor de primitivi, cata muie mai puteti luq;2
1381;era mai bine sa o duca in munti pe dancila, sa vada taberele de antrenament ale protestatarilor :);2
1382;O să vedeți cum e viața voastră normală de mâine încolo, ați rupt țara în nouă nu în două, rușine că vă gândiți doar la interesele voastre,ce nație e asta românul este un dezastru;2
1383;Mai intai cititi bine ce scrie pe buletinul de vot!;2
1384;in ce guvernare trebuia facuta ca sa nu profite PSD-UL?;2
1385;Înainte de a va încolona că oile vedeți familia asta tradițională. https://m.youtube.com/watch?v=JI-1ZE2ba2o;2
1386;Se pare ca totusi putem rasufla usurati. Modificarea de lege pe care o vom vota este publicata in Monitorul oficial;2
1387;Noroc ca ne mai apara UE de noi insine si valorile supreme (hotia, coruptia, ipocrizia, aceasta adevarata sfanta treime romaneasca)...;2
1388;Astia ne cred prosti....foarte prosti.....de ce nu isi dau DEMISIA? Nu au înțeles cã poporul nu ii vrea?;2
1389;Hotii trebuie  sa RASPUNDA penal!!  Cartea  a lla  este  clara  ce inseamna  casatoria  ...RUSINE  acestor  hoti!!;2
1390;Da ma pis e referendum lor de comunisti;2
1391;Cred că zombie vor pune punctul pe i ! Nr.lor va fi în funcție de procentul rămas! 😁😁😁;2
1393;Buna seara. Salutari din Italia.;2
1394;Bulangiule te temei că ai de aface cu, , baetii ,,. Uite nu ai scăpat. Ha ha ha;2
1395;NU !!!! avem treburi mai importante decat aceasta mascarada;2
1396;Deja sunt și plângeri la politie pentru manipulari, ca oamenii sa nu voteze;2
1397;Sunteti de rasul curcilor😂😂😂 Numai interesul personal il vedeti. Noi, ceilalti, nu mai suntem prostii vostrii....de mult...si se desteapta tot mai multi. 😲😲;2
1398;Pe usa fiecarei sectii de votare este explicitat acest vot, pentru a nu mai exista dubii. Succes!;2
1399;Proastă tari demisia habar nu ai sa vb corect și coerent limba română;2
1400;Sunt mabdra de romanii ortodocsi pentru ca nu au lasat ca institutia bisericii sa fie confiscata de Putin si slugile lui.;2
1401;Deci nici nu e capabilă să vorbească fără ceva scris?;2
1402;Marș mă, spălătorule de creiere!Trăiesc de 10 ani la granița BE-NL și nu am văzut vreodată homosexuali în rochie de mireasă sau două persoane de același sex sărutându-se pe stradă. Sunt cluburi speciale, la fel ca în RO. Silă de voi, de PSD, PNL și de BOR. O să ajungem la fel ca Rusia, Iran sau Pakistan. Cu 40 milioane de euro se făcea jumătate de spital ultramodern sau puteați să faceți toalete decente la școlile din mediul rural.;2
1403;Ori e cu bitza pe munte, ori in Maldive...;2
1404;Asta in timp ce spitalele si scolile mai au un pic si se prabusesc. Cum poti fi mai interesat de viata vecinului decat de conditiile pe care le au copiii in spitale si scoli?;2
1405;Te pup,dar interesul politic,era să poată intra in constituție,acolo băgau ordonanța 13,aia îi scăpau de pușcărie pe toți hoții dovediți,,,,nu are nicio legătură cu ce se vehiculează, bogații țării,au făcut tot posibilul sa schimbe articole care îi scăpau de pedepse,plus că ce au furat nu se returnează,li se rupe lor de orientarea cuiva.;2
1406;Pai asta e gay cum dreacu lati nimerit exact tocmai pe homosesxsualul asta,da tot guvernul stie ca e bulangiu si gay;1
1407;Eu nu am tinut cu nici un partid politic si nici asa credincioasa nu sunt.....dar ma intreb si eu asa...cum dracu va vine in minte sa faceti un referendum ..dupa ce ati gazat oamenii si le.ati omorit si porcii???!!!;2
1408;A cazut Tortionarul....deci nu a cazut de unde trebuie.;2
1409;De ce poza doar cu da? Fiecare voteaza ce vrea, ce crede ca e mai bine. Ca sa fim impartiali si corecti, trebuia si una cu nu.... ca sa nu fie nici influentare, manipulare etc.;2
1410;MERG LA VOT! VOTEZ CU DA PENTRU FAMILIA FORMATĂ DIN BĂRBAT ȘI FEMEIE.;1
1411;Dialogul surzilor ! Cei de buna credinta au inteles ce reprezinta acest vot...!;2
1412;cea mai tare expunere de pana acum multa forta va iubim;2
1413;Doamne, câta manipulare! Doamne, câți proști care pun botul! Dacă au ajuns și medicii sa se vândă așa ...;2
1414;Si atunci de ce Nu s-au prezentat la vot , Cei 3 milioane care au semnat ???;2
1415;inregistrare pe youtube gasim ?;2
1416;"""...in toate aceste lucruri noi suntem mai mult decat biruitori, prin Acela care ne-a iubit."" Romani 8:37.";2
1417;Ce aberații si minciuni în filmuleț....nu distribui si nu merg la vot;2
1418;"Corect spus...numai ca cei din studio, având ordin pe unitate ...."" Dragnea""...întrerup voit , boicotand  un referendum cerut de cetățeni. Rusine realitatea tv!";2
1419;Din pacate in constitutie scrie intre soti .numai in codul civil scrie intre un barbat si o femeie iar codul civil se poate schimba f.usor constitutia mai greu. Asta este diferenta.;2
1420;Ioan Slimnicean asculta nici nu trebuie sa citesti!;2
1421;ce gay e videoul asta;1
1422;"La celelate alegeri de care au nevoie ,,stapanii"" de la UE DE CE NU CER PRAGURI?  Primul prag a fost cerut de UE la suspendarea lui Basescu.. Atunci am luat O ȚEAPĂ, azi o luam pe a 2-a";2
1423;Aoleu.. Tot nu ați închis pagina asta? Înțelegeți odată ca sunteți prosti, ați pierdut și găsiți-va un alt hobby.;2
1424;Hoți și nesimți dați acești bani mai bine bolnavilor de cancer și spitalelor, căci voi bine mersi vă tratați în străinătate 😡;2
1425;Consumul e legalizat, procurarea medicamentului in schimb a ramas ilegala;2
1426;Sunteti prosti dar multi din pacate :);2
1427;Ce dracu se întâmplă, nu circulă autobuzele?;2
1428;Ma uit la emisiune dar domnul Mihai Gheorghiu nu pare sa fie in studio, sunt doar doua politiciene (USR si PSD). Edit: dl. Gheorghiu a ajuns in studio. Mult succes!;2
1429;Fara frauda nu iese 30%!;2
1430;Avem nevoie de dvs.in Parlament! Lupta este la inceput! Nu fiti descurajati! Domnul a fost,este si va fi de partea noastra! Ganditi-va si actionati! Nu esti invins cand ai credinta!Nu avem voie sa cedam! Romania se va trezi daca noi vom fi exemple si NU VOM CEDA! Curaj,Suntem Biruitori impreuna cu Domnul,El lupta pentru noi,insa noi suntem Datori sa luptam si sa ramanem langa El!;2
1431;Mâine dimineață prezenta de azi va fi 15% 🤣🤘;2
1432;Tanarul nu a procedat corect . Cei 7 ani de acasa stim ca ne invata sa fim educati, dar nu prosti.Nici eu nu asi fi facut altfel cine merita  respect il primeste. Domnul cu par alb  a demonstrat  de nenumerate ori cum stie el sa respecte. Lasatio m-ai usor  asa cum ne ia in gluma la fel va fi tratat si el. Apartenenta politica nu intra in discutie ,vorbim strict de educatie . Dintre toti care va dati cu parerea despre gestul care l-a facut tanarul si vorbiti foarte urat,cine este needucatul ?😉😉😉😉😉😉😉;2
1433;exagerări  !  se   baga   toți   in  seama  si  inventează   aiureli;2
1434;Ñu uitați că biserica ortodoxă a pactizat cu bolșevicii și a trecut la vănătoarea catolicilor.Astăzi în BOR sunt comuniști,securiști și torționari.Nici nu au pus steagul romaniei  corect(este invers);2
1435;BUNA ZIUA DRAGA PRIETENE< CE FACI< A VENIT TOAMNA>,;2
1436;Sunteți de acord cu legea de revizuire a Constituției României în forma adoptată de Parlament?' Ce întrebare e asta? SCÂRBE;2
1437;Aroganta voastră și discursurile improprii din anumite biserici v-au costat acest referendum cat și faptul ca ați desconsiderat total familiile monoparentale!;2
1438;Romania e tara crestina Dzeu a creat familia dintre un bărbat si o femeie Ce vrei mai mult?? Votează;1
1439;Omul nou! Baaaaa!!!! Suntem la cumpana dintre secole si isi face aparitia un Nietzsche?? Baa!!! Chiar atat de rau ati ajuns? 100 si ceva de ani in urma?;2
1440;Păcat de femeia aia care tia d at o oreste după cum zicea el ca n aveai nici acum;2
1441;Pai da!!! Bruxelles  ne ofera democratia doar ca teorie dar in practica  linseaza/saboteaza in ascuns.;2
1442;Ar trebui excomunicati mai târziu vor apărea și rugurile ca pe tipul inchizitii;2
1443;Ne meritam soarta...toti aia care faceau pe desteptii in explicatii..lor sa se vaite...sau vor tacea ...ori vor zice..stii nu-i asa mare baiul...pana vor vedea suferinta si tristetea copiilor lor.;2
1444;La vot cu noi, merita respectul nostru cei 3.000.000 de romani mergand maine la vot;2
1445;Bravo diaspora, rusine noua! Sa fim seriosi, e votul bunului-simt, nu e politic!!!;2
1446;E o metoda fricos că nu mai e prieten cu Europa sa nu-s perad prieten. ...ar trebui să-i fie frica de Dumnezeu ....nu de oameni...;2
1447;Doamne, iti da un crestin SMS ! Vino la sedinta ! Lipsesti chiar in casa ta !;2
1448;Legal, acest referendum se poate repeta,  dar se fac presiuni ca el sa nu se repete si sa nu existe dovada ca el, va putea fi repetat. Stim ca legal, trebuia  ca acest referendum sa aiba  loc  cu o saptamana mai tarziu. Campania nu a existat. Coalitia pentru familie sa aflat intre partidele adverse , care se mananca intre ele pentru putere. La televizor nu au spus de Coalitia pentru familie,nici inainte si nici dupa vot. Au spus ca este vorba de Dragnea.  Deci acest referendum, in mintea romanilor a fost impotriva lui Dragnea, nu are legatura cu Coalitia pentru familie. Deci de acum incolo, vom avea, acel referendum adevarat, in care  CPF vor fi lasati  sa faca campanie nationala in masmedia si oriunde, ca asa este in democratie.  Faptul ca toti trolii si manipulatorii sau mutat pe aceasta pagina, pe paginile lor,  sunt toti blocati cei care nu sunt pe aceasi lungime de unda cu ei. Ei prin manipulari de mesaje, fac sa ne indoim de realitatea normala.;2
1449;Radu Banciu are și sclipiri de geniu, asta se încadrează...;2
1450;Referendumul a fost fraudat! Am fost furați și am fost mințiți! Ieri după-amiază, amețitul de la BEC - alias șeful BEC - a apărut la știri și a citit raportul final. A zis că au fost trecuți pe liste 18 milioane (și câteva sute) de oameni cu drept de vot, cu tot cu diaspora!?!?!?... fără să pună la socoteală copiii/minorii... Cum?!?!?!... vrea să spună că populația României - cu drept de vot - e așa numeroasă?!?!?! Cât se poate de neadevărat!!! E o minciună sfruntată, hoție pe față!!! Trebuie făcută contestație!! Și - de aici - trebuie începută contestația!, de la minciuna aceasta!! Șeful BEC - el, însuși, - ne-a livrat direct acest neadevăr, nici nu a trebuit să facem noi săpături adânci ca să vedem unde am fost mințiți! Un jurist/avocat puternic și profesionist știe ce are de făcut! Dar trebuie doar să vrea, să vrea să se implice! Dumnezeu ne dă, dar nu ne bagă în traistă! Avem 30 de zile la dispoziție, avem adevărul de partea noastră și dovada că au mințit și ne-au furat, avem cea mai puternică motivație - copiii noștri -, haideți să ne strângem și să învingem minciuna lor, boala morală, sufletească și spirituală care a pus stăpânire pe ei!!! Uniți, putem face asta, suntem mai puternici și mai numeroși decât boicoțeii și lgbt-iştii!!!;1
1451;"Referendumul asta i o bataie de joc sau o musamalizare a mizeriilor pe care le au facut sau vor sa le faca;asa ca,la inceput m am gandit sa nu merg dar..nu i bine,ptr ca buletinul meu de vot va ramane alb si atunci de unde stiu eu,ca mafia PSD ista nu mi va fura votul?!Asa ca..voi merge si...😱";2
1452;Cum se votează în spitale? Doar dacă faci cerere scrisă! Urnele mobile nu vin automat. Doar internații care au făcut cerere scrisă pentru urna mobilă (se poate și de mână, mentionând datele din buletin, fără acte medicale) si o dau angajatului din spital responsabil cu centralizarea lor. Acesta le duce la secția de votare de care aparține spitalul. Cf Oficiului Electoral de Sector unde am intrebat, cererile se pot duce și sâmbătă si duminica. Mulți internați vor să voteze, dar nu știu asta. Voluntarii pentru Referendum sau cine dorește poate face o jertfă de timp să meargă prin câte un spital să colecteze cereri de la bolnavii care vor să voteze, pt că angajații din spitale nu se vor da în brânci cu strângerea lor dacă nu sunt solicitați!;2
1453;Voi va dati seama de micimea voastra? Va puneti voi de-a curmezisul tavalugului istoriei. Niste anacronici si inadaptati. Acceptati viitorul. Nimeni in istorie nu a putut sa puna piedica dobandirii unor drepturi civile. Daca traiati acum 100 de ani voi ati fi facut referendum pentru ca femeia sa nasca copii pe banda si sa stea la cratita de la 14 ani pana cand moare. Acum 50-60 de ani v-ati fi imbracat cu glugi albe si ati fi ars cruci in fata caselor negrilor. Va folositi pentru diseminarea urii de tehnologii pentru inventarea carora au lucrat oameni de toate orientarile sexuale. Existenta omului, raportata la viata acestei planete, nu reprezinta nicio clipire de pleoape. Am distrus pamantul asta in 200 de ani cat nu l-a distrus si nu l-ar putea distruge nicio alta specie. Credeti ca omul e vesnic? Credeti ca in 500 de ani va mai exista ceva pe aici? Sunteti atat de mici, cu problemele voastre false.;2
1454;De când au ajuns ăștia să facă strategii satanice și nu strategii creștine? De vreo zece ani, de când creștinii s-au împuținat, de când cetățenii noștri s-au abrutizat, gândindu-se numai la plăcerile moderne, la dulcele păcat al desfrânării. De necredincioși ce-au fost, au umblat numai după tot felul de pofte, după bani, case, mașini, haine la modă. Și-au văruit pereții, dar, pe dinăuntru, au rămas goi! Au uitat ce e curăția, iar sataniștii au prins loc să intre peste tot, inclusiv în școală! Acum poftele trupești au ajuns indispensabile încât trebuie cultivate încă din școală! Satana este mult, mult prea tare și mult prea vicleană pentru amețiții de poftele trupești! I-a făcut franjuri! Sunt zdrențe, dar ei se cred moderni și educați deși fac exact ce făceau unii prin Sodoma și Gomora cu vreo 4000 de ani în urmă!;1
1455;4 milioane de oameni care judeca persoanele homosexuale in baza unor povesti vechi de mii de ani;2
1456;Cand am vazut aseara cum se deziceau lideri marcanti ai PNL.de referendum mi-am revizuit si eu optiunile pentru partidele politice.;2
1457;Daca vor asta, sa se organizeze  un Referendum. Dar stati..acum prioritatile tarii sunt: scolile, spitalele, autostrazile, sa mai astepte ca nu asta e urgent.;2
1458;Mai lipsesc parlamentarii sa iasa sa protesteze in rest..... acum le_am vazut pe toate..... 😕;2
1459;Având în vedere că 80 la suta din populație s-a prins ca e o tema falsă eu zic sa va mai gândiți. Cand toată lumea iti spune ca esti beat mai bine mergi si te culci. Noapte bună!;2
1460;Auziți, dar după tot deranjul asta cu afișe și pancarte curăță cineva? Merg prin parc, bam panou gigantic. Aștept autobuzu, zboară cu pliante prin stație. Măcar acum în A N U L C E N T E N A R U L U I lăsați-ne în pace;2
1461;Coaliția pentru Familie, cei mai buni si iubitori oameni de neam care pur si simplu au fost călcată în picioare pentru initiativa lor de ocrotire a copiii lor neamului românesc! deci pur si simplu îmi vine sa plâng!!!! Felicitări Coaliția pentru Familie, nu avem cuvinte sa vă multumim îndeajuns! !!! 😢😢😢;2
1462;"Bunica mea avea o vorba si n-o s-o uit cate zile traiesc pe-acest pamant : ""Rau faci, rau gasesti!""";2
1463;Ce incredere avem in Bor, când biserica e plină de pedofili? Cand suntem mințiți de doctrina ortodoxă. Oamenii ăștia ne mint de sute de ani in ceea ce înseamnă biblie și credință.;2
1464;Cei care va plangeti de mila luati atitudine. Ati citit macar Monitorul Oficial ca sa vedeti ce votați? Sau funcționează doar spiritul de turma... ca referendumul e a lui tanda sau manda... E al nostru al familiei românilor si al pruncilor noștri. Citiți Monitorul Oficial si va convingeti.;2
1465;am fost la vama Nadlac cu buletinul de vot si nu m-au lasat nenorocitii sa trec...😥😥😥;2
1466;Dupa un asemenea esec... cat de nepregatita  poti fi sa o iei de la capat cu asemenea propunere...;2
1467;Normal că votam. E un demers democratic, cerut de 3 milioane de oameni. Se cere transpunerea definiției căsătoriei din Codul Civil in Constituția României. Nu vad de ce ar leza ori ofensa pe cineva. Pentru ce să irosesc 43 milioane de euro și, ulterior, alte 254 milioane de euro destinate reeducării populației pro LGBT?;1
1468;Mai excrocilor? cine va da voua bani acolo la coalitie? cine va sponsorizeaza? cine plateste benzina,sediul,curentul ? cine ? traditile au trecut si nu mai poate nimeni trai traditional , nimeni,tehnologia a invins traditia,evolutia a invins traditia DAR putem sa ne amintim  cu bucurie momentele traite langa bunicii nostri , aia chiar au fost traditionali,oameni harnici,muncitori,gospodari ....etc , bunicii aia care au plecat de la lingura asa cum ne ziceau ei , bai excrocilor ,traditia nu mai exista ,viata merge inainte , evolutia merge mana in mana cu stinta si cu educatia mai, nu cu biserica si cu traditionalul, voi credeti ca daca un roman se imbraca in costum este traditional ma ?traditionalul este istorie,nici mancarea,nici animalele,nici scoala,nici chiar popa nu mai este ca pe vremea lor , atata latrati cu familia traditionala si lumea civilizata merge in cosmos ,maine poimaine  bate la dumnezeu la poarta si voi excrocilor sifonatii niste bani in numele traditiei, ba? traditia si traditionalul numai in suflet si in amintirii ramane ca s-a terminat .ar trebui sa va intereseze ce pune romanul pe masa , ce job are , ce masina si unde merge in concediu , ar trebui sa fi-ti interesati de spitale ,scoli, gradinite,locuri de joaca , insfrastructura , fara coruptii in functi publice voi excrocilor veniti si imi vorbiti despre un lucru care nu mai exista decat in amintirile noastre , sa va fie rusine mai excrocilor.;2
1469;La noapte toata tara a votat ca el ,hhhheeeeeee;2
1470;Morții matii de bastard nenorocit. Un nenorocit ce-si doreste rau in țară pentru a avea dobitoci sa.i urmărească emisiunea.;2
1471;Un zombi infiltrat de la #rezist şi USR Asa că dracu să-l ia .0;2
1472;Inseamna ca ii pasa doar de interesul sau, mai putin de tara si de Romani!!!!;2
1473;"Întrebarea de pe buletinul de vot trebuia sa fie clara:   „Sunteți de acord cu legea de revizuire a Constituției României în forma adoptată de parlament pentru si numai legea articol 48?""";2
1474;Eu aștept un referendum împotriva infractorilor la guvernare!!!;2
1475;Teodora Teodorescu nu iese referendum-ul fata mea :);2
1476;Stam acasa pt ca iubirea nu se voteaza. Acest referendum nu trece de 30 % in participare ca sa fie valid.Sper ca sunteti multumiti stiind ca datoria initiativei voastre sa organizat aceay referendum si sau cheluit 43 mil de euro.;2
1477;Sa furat enorm ...și tot au luat țeapă;2
1478;Valoarea reală a PSD ...tot mai jos;2
1479;Toti analfabetii sunt o problema.;2
1480;BOR a luat-o-n brațe!...sper să-și dea seama politicul că nu mai pot manipula cum credeau și să le mai taie din privilegii...;2
1481;Hoti, hoti si iarasi hoti !;2
1482;"Crestini adevarati: ""sa-i impuscam!"", ""sa-i strangem de gat!""...Dar cine va obtine iertarea si odihna vesnica pentru ca asculta parintele?! Ehhh, ce nu facem pentru interesul crestin?";2
1483;Ce treaba are asta la noi in țara,toate jegurile își permit orice,odată PTR. totdeauna trebuie puși la punct,sa-si vadă de țara lor,naibi.;2
1484;Familia traditionala vreti? Defiland cu Dragnea, care si-a tras nevasta cu 30 de ani mai tanara. Ca familist traditional i-a interzis fostei neveste sa participe la nunta fiului ei. Cu Tericeanu care si-a schimbat 6 neveste si a facut 8 plozi cu ele. Cu sustinere si mobilizare din partea Bisericii , care nu reuseste sa-si scoata din calduri popii pedofili su homalai. Cine sa va creada? .Mmmuie si voua ! la pachet cu cei mai sus amintiti;2
1485;Legea a fost modificata de curand de psd. Puteau sa clarifice tema intrebarii ca ar trebui sa evoluam in 18 ani;2
1486;De ce era nevoie să dăm aproape 40 de milioane de euro pentru un referendum care nu aduce nimic nou, ci doar o dublă îngrădire dorită de unii? (LE: e democratic, nu asta vrea să combată autorul)  La un calcul simplu, banii alocați acum ar fi fost suficienți pentru construcția unui spital, patru kilometri de autostradă, 3.000 de toalete în școli, cumpărarea a 800 de locuințe sociale sau a 350 de ambulanțe.  Parlamentarii puterii ne spun că nu, astea nu-s așa importante. Ne spun că, dintr-odată, ne-am trezit că avem o mare problemă pe care trebuie s-o rezolvăm urgent. Nu ne-am dat seama, atâția ani, că o avem, chiar dacă ne-am dat seama că autostrăzile lipsesc, dotările din spitale la fel, iar mai bine de jumătate din școlile din țară au wc-ul în curte. Nu, mai bine facem referendum.   ”Degeaba construiești spitale, dacă distrugi o țară”.;2
1487;Parinte ,noi poporul am fost batuti in piata ,gazati etc .!Cu tot respectul ,biserica unde era atunci ?;2
1488;Dar cartile cu educatie  LGTBQ din scolile din Germania,de care parintii nu stiu!;2
1489;Ma pis pe ei. ..popi;2
1490;Zguduitor. In sensul ca o zguduie. O asa propaganda eftina cu atata creativitate la mijloc? Chiar atat de stupizi sa nu inteleaga ca genul asta de clip scoate lumea la Referendum. Multumim minoritatii creative din publicitate! Good blow job.;2
1491;Bunica mea la 91 de ani îmi povestește că a mai avut 2 frați care nu s-au mai întors de pe front... ca noi să vorbim azi liber in limba romana si sa decidem viitorul nostru,nu să dormim pe noi : Desteapta-te romane,din somnul cel de moarte ! Votez DA !;2
1492;Felul in care v-a tras-o PSD-ul nu se poate numi, nici pe departe, traditional. V-au tras-o pe la spate si voi ati  primit-o pasivi! Pe banii si efortul depus de voi, isi imping si ei niste legi, prin referendumul vostru.  Sunteti de ras!!! http://legislatie.just.ro/Public/DetaliiDocument/199027;2
1493;Acest Referendum ia adunat pe toți  mărturisitori Sfintei Credințe Creștine într-un singur scop,sa votăm pentru Căsătorie formata dintre un bărbat si o femeie cum a lasat Bunul Dumnezeu.  Din  voia Domnului voi vota DA   Ca un păcătos ce sunt imi exprim gândul de a nu judeca pe nimeni si ei sunt frații noștri.;2
1494;Avem nevoie de acest Vot pt familia ce va rămâne in urma noastra? nu va ganditi acum la toate lucruile rele ce sau întâmplat ci ganditiva ca acasta hotărâre, este o marturie inaintea lui Dumnezeu ,esti cu adevarul votezi Da vrei sa traiesti intr-o tara condusa de rau vei vota Nu .;1
1495;":D si ceilalti, tot din frica nu s-au dus la vot. Le-a spus propaganda ca daca voteaza, voteaza legile lui dragnea, voteaza sa il scape pe dragnea de puscarie; ca vor vota pentru avort";2
1496;Vand cont metin2 srv romanis, saman pe zmeu lvl 25.Ps:Rupe la maimute..;2
1497;Sa mearga sa voteze in Ungaria.;2
1498;Un afiș manipulator, care îndeamnă la ură. Când scrii că aperi copiii, presupui ca ii amenință cineva. În cazul de față este povestea drobului de sare si dezvoltarea unui climat de intoleranță față de concetățenii noștri. Copiii putrezesc in orfelinate ipocritilor, în timp ce voi impanziti țara cu mesaje de ură;2
